productID;ItemCode;Item;CatID;CatCode;Description;longdescription;PictureThumb;PictureLarge;StatusCode;WarrantyCode;taxable;Weight;Brand;datasheet;sortby;shippingc;picturefeature;showmp;sssort_it
244;TS-4500K;CCD SCANNER 45CM KB;69;129;Barcode Hand-Held Reader, 450mm Read Distance, KB Interface;"<h5>FEATURES :</h5>
  *  High quality and high performance.<br>
  *  Full featured and full function.<br>
  *  Wave length : 660nm<br>
  *  Scan speed : 100 scans per second.<br>
  *  Reading depth: 3cm up to 45cm, depend on different resolutions.<br>
  *  Reading width : up to  4.5cm.<br>
  *  Reading PCS: 0.45 or larger reflection factor of space and margin.<br>
  *  Interface support : Keyboard wedge, RS-232, Wand emulation.<br>
  *  Full functions of built-in decoder, software configuration.<br>
  *  Auto-discriminates among all common barcode symbologies
";pimages/ts4500xthum.jpg;pimages/ts4500xbig.jpg;S008;W004;No;0;BayLan;;99;Yes;;yes;0
245;MSR-33KM;MC Slot Reader KB T123;62;56;Magnetic  Slot Reader, Built-in Decoder, KB Interface, Track 1&2&3;"The compact readers can fit on the PC keyboard. The readers are with built-in decoder, offered with cables to connect to the keyboard and to the PC XT/AT/PS2 and compatibles. Data sent from the reader emulates keyboard data, so no need to modify hardware and software.<br>
The keyboard type, language and output data format are selectable by dip-switch setting.<br>
External power is not required.<br>
Available for single, dual and triple track configuration.
";pimages/msr400xthum.jpg;;S008;W004;No;0;BayLan;;99;Yes;;YES;4
246;MSR-530;MC Slot Reader RS T123;62;56;Magnetic  Slot Reader, Built-in Decoder, RS232 Interface, Track 1&2&3;"  *  The compact RS-232 readers are with built-in decoder, transmit data in ASCII code.<br>
  *  The readers draw power either from an external source or through the RS-232 port on the system.<br>
  *  The communication parameters are selectable by dip-switch setting.<br>
  *  Available for single, dual and triple track configuration.<br>";pimages/msr530thum.jpg;pimages/MSR530big.jpg;S001;W005;No;0;BayLan;;99;Yes;;YES;5
247;MSE-630T;MC Slot Reader/Writer;62;99;Magnetic Slot Reader/Writer, RS232 Interface, Track 1&2&3;"<h3>FEATURES AND BENEFITS</H3>
  *  ISO 7810, 7811-1/2/3/5 compliance.<br>
  *  Reads & encodes all 3 tracks.<br>
  *  Serial (RS-232) interface.<br>
  *  Easy to use.<br>
  *  Software configurable.<br>
  *  Bundled with easy encoding utility.<br>
  *  Command set for developers.<br>
  *  Durable : minimum 500,000 swipes.<br>
  *  Designed for heavy duty operations.<br>
  *  Lowest price in the world.<br>";;;S008;W004;No;0;BayLan;pimages/mse630t.pdf;99;Yes;;No;0
248;BMR-830K;MC/BC Slot Reader KB;62;56;Barcode/Magnetic Slot Reader, Built-in Decoder, KB Interface, Track 1&2&3;"<P align=""Justify"">These Slot Readers are a specially disigned two-in-one slot reader for Barcode as well as Magnetic Stripe reader.One side of the reader accepts Barcode card while the other side for Magnetic strip card.<br>
The reader can be equipped with keyboard wedge or RS-232 serial interface. Software setting can be done by barcode setting cards. It is easy to configure and install the reader.<br>
The Barcode option supports visible red or infrared light source, and the Magnetic stripe portion supports single, dual and stripe tracks compliant with ISO and JIS standards.</p>
<br>
<h5>Features</h5>
  *  One side for barcode card, reading most commonly used symbologies.<br>
  *  The other side for Magnetic stripe card, reading single, dual and triple tracks<br>
  *  The barcode reading light source can be visible red or infrared LED.<br>
  *  The Magnetic head life : 300,000 passes minimum.<br>
  *  Keyboard wedge connection supports : PC / XT /AT, PS/2, Macintosh, NEC 98 and IBM Terminals (3196 / 3197 / 3476 /3477)<br>
  *  Serial connection supports standard RS-232 ports on most computers.<br>
  *  Two LED and an audio beeper indicator for operation.<br>
  *  17 languages can be set for keybaord connection.<br>";pimages/bmr830xthum.JPG;pimages/bmr830x.jpg;S008;W004;No;0;BayLan;;99;Yes;;YES;9
249;BMR-830R;MC/BC Slot Reader RS;62;56;Barcode/Magnetic Slot Reader, Built-in Decoder, RS232 Interface, Track 1&2&3;"<P align=""Justify"">These Slot Readers are a specially disigned two-in-one slot reader for Barcode as well as Magnetic Stripe reader.One side of the reader accepts Barcode card while the other side for Magnetic strip card.<br>
The reader can be equipped with keyboard wedge or RS-232 serial interface. Software setting can be done by barcode setting cards. It is easy to configure and install the reader.<br>
The Barcode option supports visible red or infrared light source, and the Magnetic stripe portion supports single, dual and stripe tracks compliant with ISO and JIS standards.</p>
<br>
<h5>Features</h5>
  *  One side for barcode card, reading most commonly used symbologies.<br>
  *  The other side for Magnetic stripe card, reading single, dual and triple tracks<br>
  *  The barcode reading light source can be visible red or infrared LED.<br>
  *  The Magnetic head life : 300,000 passes minimum.<br>
  *  Keyboard wedge connection supports : PC / XT /AT, PS/2, Macintosh, NEC 98 and IBM Terminals (3196 / 3197 / 3476 /3477)<br>
  *  Serial connection supports standard RS-232 ports on most computers.<br>
  *  Two LED and an audio beeper indicator for operation.<br>
  *  17 languages can be set for keybaord connection.<br>";pimages/bmr830xthum.JPG;pimages/bmr830x.jpg;S008;W004;No;0;BayLan;;99;Yes;;YES;10
251;FS4520R;Fixed Scanner;62;104;Fixed Long Rage Scanner, RS232 Interface, with Holder;;;;S005;W004;No;0;BayLan;;99;Yes;;No;0
252;VFD-550;VFD Customer Display;69;133;VFD Customer Display, 2x20, Green LED, RS232 Interface;* VFD customer display, 20 characters x 2 lines, characters size : 9.2 x 6.4 mm;pimages/vfd550thum.jpg;pimages/vfd550xbig.jpg;S008;W004;No;1.5;BayLan;;99;Yes;;No;1
253;PRP-058S;Thermal Receipt Printer;69;134;Thermal Receipt Printer, Serial   Port, Diameter 53mm;"<H5>FEATURES</H5>
  * Optional two kinds of housing to match POS system and working environment.<br>
  *  User friendly, easy to install paper roll.<br>
  *  Maximum lable width : 57.5mm ±0.5mm<br>
  *  Effective print width : 48mm<br>
  *  Print Speed : 52mm/sec, or 14 lines/sec.<br>
  *  Print density : 384 dots/line or 8 dots/mm<br>
  *  Print head life : 50km<br>
  *  Halt-on protect function for over heat.<br>
  *  Optional serial and parallel ports.<br>
  *  Cash drawer connection port.<br>
  *  ESC/POS print commands set<br>
  *  Dimensions : 180mm (L) x 114mm(W) x 90mm(H) 
";pimages/prp058thum.jpg;pimages/prp058xbig.jpg;S001;W005;No;0;BayLan;pimages/PRP05X8X.PDF;99;Yes;;No;0
254;PCD-020R;Cash Drawer RS232;69;138;Cash Drawer With Slip Slot, RS232 Interface;;pimages/pcd005thum.jpg;pimages/pcd005big.jpg;S001;W001;No;0;BayLan;pimages/PCD-020R.pdf;99;Yes;;No;0
255;PCD-005P;Cash Drawer Star & Epson Printer Interface;69;138;Cash Drawer With Slip Slot, Star & Epson Printer Interface;;pimages/pcd005thum.jpg;pimages/pcd005big.jpg;S008;W001;No;0;BayLan;;99;Yes;;No;0
256;PKB-065;65KEYS KB;69;139; 65 Keys Programmable Keyboard;"  *  65 keys Programmable keyboard.<br>
  *  1 page default value and 2 page programmable.<br>
  *  Two LED indicators to show what mode is performing.<br>
  *  Optional English and German versions.<br>
  *  Allowing change keycode and interface.<br>
  * Optional built-in decoder and interfaces for reading barcode and magnetic stripe card.<br>
  *  Dimensions : 245 mm(W) x 215 mm(L) x 40 mm(H)<br>";pimages/pkb065kthum.jpg;pimages/PKB065Kbig.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;1
257;PKB-111;111KEYS KB;69;139;111 Keys Programmable Keyboard;"<h5>FEATURES</H5>
  *  Full-Height Cherry key-switch, 55 keys + 56 Keys separate Keypads.<BR>
  *  Optional built-in MCR, single/dual/triple tracks available.<BR>
  *  1 fold, 2 folds, 4 folds key caps available, definable by user.<BR>
  *  Fully programmable, with 2K EEPROM built-in bundled with programming software.<BR>
  *  Optional operator LCD display, 2 x 40 characters.<BR>
";pimages/pkb111thum.jpg;pimages/pkb111big.jpg;S001;W001;No;0;BayLan;;99;Yes;;No;5
258;WB70X48MM;FP WALL BOX 70*110;60;44;WB for Face Plate 70x115x48mm;;pimages/wbox110thum.jpg;pimages/wbox110big.jpg;S001;W001;No;0.1;Generic;;99;Yes;;No;12
259;RWACS;FIXED SHELVEC;60;105;Cantilever Shelves;;pimages/fixshvecthum.jpg;pimages/FIXSHVECbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;21
260;SLIDSHVE;Sliding Shelves;60;105;Sliding Shelves for Keyboard;;pimages/slidshvethum.jpg;pimages/slidshvebig.jpg;S002;W001;No;0;Generic;;99;Yes;;No;23
261;RACKSCREW;Rack Screw;60;105;Cage Nuts & Screws 1 Dozen;;pimages/rackscrewthum.jpg;pimages/rackscrewbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;24
262;FPLA46PWH;Face Plate 6Port;60;40;Face Plate 6Port 70x115mm;;pimages/FPLA46PWH_t.jpg;pimages/FPLA46PWH_b.jpg;S008;W001;No;0;Generic;;99;Yes;;yes;16
263;BS-6700;Laser Scanner;69;131;Barcode Hand-Held Laser Scanner, Built-in Decoder, KB Interface (Optional RS232 Cable);;;;S008;W004;No;0;BayLan;;99;Yes;;No;0
264;CBL-RS-9F-DC-M;RS232 CABLE;69;129;Cable RS232 With Power Cable For Readers;;pimages/cblrs9fdcmthum.jpg;pimages/cblrs9fdcmbig.jpg;S001;W001;No;0.08;Generic;;99;Yes;;yes;11
265;HT2000;HH LASER TERMINAL;69;132;Barcode Hand-Held Laser Terminal, RS232 Interface;"* HT2000 Hand-Held Terminal is equipped with complete DOS platform <br>  (ROM-DOS 6.22)<br>
  *  It makes the data collection easy<br>
  * You can program in any language supported by DOS to develop your application   software<br>
  * Also you may just use the built-in APBase for the data collection like inventory   counting<br>
  * It is capable to have RF wireless communication with the host computer if you   also purchase the optional Radio communication set<br><br>

<b>Typical Application</b><br>
  * INVENTORY COUNTING<br>
  * DOOR TO DOOR SALES<br>
  * ORDER ENTRY<br>
  * PARCEL DELIVERY<br>
  * CUSTOMER FIELD SERVICE<br>
  * GAS, WATER, ELECTRICITY METER READING<br>
";pimages/ht2000thum.jpg;pimages/ht2000big.jpg;S001;W005;No;0;Promag;pimages/ht2000.pdf;99;Yes;pimages/pimages/HT2000-F.gif;No;0
266;BHT11321U8;8Port Hub Metal Body;59;26;8Port STP Hub, 10Mbps, WM, Cascade, Ext.PA, Tamarak Chipset, Metal Case;"  *  Complies with IEEE 802.3 10Base-T standard.<br>
  *  Amplifies and real time received signals and transmit the signals to attached host <br>††devices and repeaters.<br>
  *  Performs full multi-port repeater functions specified in IEEE 802.3 standards, <br>††including preamble regeneration and fragment extension.<br>
  *  Detects network collisions and informs participating host devices of the presence <br>††of collision.<br>
  *  Jabber function isolates network failure (Auto Partition) and auto-reconnection <br>††after fault cleared.<br>
  *  Provides 8 STP ports (One port for Uplink), via RJ-45 modular jacks, for <br>††connection to network interface cards and other 10Base-T Hubs.<br>
  *  Provides Link/Receive status LED for each port.<br>
  *  Provides Collision LED for overall Hub status.<br>
  *  External Power Adapter.<br> 
";pimages/bht11321u8thum.jpg;;S008;W008;No;1.1;BayLan;;99;Yes;;No;2
267;BSR32353U16;16Port VLAN Switch;59;28;16Port STP Switch, 10/100Mbps, Buffer=4Mb, VLAN Support,DR, Intelligent Cascade, Int.PS, RealteK Chipset, Metal Case;"  *  Independent bandwidth for each port.<br> 
  *  10/100Mbps TP ports with Auto-Negotiation supported.<br> 
  *  Bridging capability for 100Mbps and 10Mbps segments.<br> 
  *  Provides Store-and-Forward forwarding scheme.<br> 
  *  Auto MDI/MDIX function supported.<br> 
  *  IEEE 802.3x Flow-Control supported for Full-Duplex operation.<br> 
  *  Back-Pressure Flow-Control supported for Half-Duplex operation.<br> 
  *  4M bits Buffer Memory.<br> 
  *  8K MAC Address Table.<br> 
  *  Supports QoS function on each port, based on 802.1p/802.1q VLAN Tag priority<br>† and TCP/IP Header's TOS/DS.<br> 
  *  Four (4) Trunk groups supported.<br> 
  *  Aging function supported, the aging time is about 300 sec.<br> 
  *  Broadcast Storm control supported.<br> 
  *  Supports Port-Based Home VLAN Å| Allow home networks to share a common<br>† server or router.<br> 
  *  Desktop size with rack mounting capability. 
";pimages/bsr32353u16thum.jpg;;S008;W008;No;2;BayLan;pimages/BSR32353U16.pdf;99;Yes;;No;25
268;BCI3M015UC;Converter UTP/Fiber SC;59;31;Converter 10/100Base-TX to 100Base-FX(SC);"  * Extend network distance<br>
  * Links between various media types<br>
  * Keep pace with conversion technology<br>
  * Add new devices without replacing cabling<br>
  * Network status Monitoring<br>
  * Integrate high-bandwidth devices into the network<br>
  * Front panel status LEDs<br>
  * Used as a stand-alone device or with a chassis<br>
  * Hot-swappable when used with a chassis<br>";pimages/BC13M015UC_t.gif;pimages/BCI3M015UC_b.gif;S001;W008;No;1.5;BayLan;pimages/BCI3MO15UC.pdf;99;Yes;;YES;3
269;BCI3M015UT;Converter UTP/Fiber ST;59;31;Converter 10/100Base-TX to 100Base-FX(ST);"* Extend network distance<br>
  * Links between various media types<br>
  * Keep pace with conversion technology<br>
  * Add new devices without replacing cabling<br>
  * Network status Monitoring<br>
  * Integrate high-bandwidth devices into the network<br>
  * Front panel status LEDs<br>
  * Used as a stand-alone device or with a chassis<br>
  * Hot-swappable when used with a chassis<br>";pimages/BC13M015UT_t.gif;pimages/BCI3M015UT_b.gif;S001;W008;No;1.5;BayLan;pimages/BCI3MO15UT.pdf;99;Yes;;YES;4
270;CDIDEE;CASING CD EXT IDE;67;97;Ext.Mounting CD IDE;;pimages/CDIDEEthum.jpg;pimages/cdideeboxbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;0
272;CDUSBIDEE;CASING CD EXT IDE USB;67;97;Ext.Mounting CD USB IDE;;pimages/cdextxxxthum.jpg;;S008;W001;No;0;OEM;;99;Yes;;No;3
274;LAG-960NR;Hand-Held Laser Scanner 380MM;69;131;Barcode Hand-Held Laser Scanner, Built-in Decoder, 380mm Read Distance, KB Interface;;pimages/lan960nrthum.jpg;pimages/lag960xrbig.jpg;S008;W004;No;0;BayLan;;99;Yes;;No;0
275;CDUSBIDE1;Mounting CD IDE USB 1.1;67;108;Ext.Mounting CD IDE USB 1.1;;pimages/cdextxxxthum.jpg;;S008;W001;No;0;OEM;;99;Yes;;No;0
276;MCDEU2POHK;Mounting CD IDE USB 2.0;67;109;Ext.Mounting CD IDE USB 2.0;;pimages/cdextxxxthum.jpg;pimages/MCDEU2POHK_b.jpg;S001;W001;No;0;Generic;;99;Yes;;No;0
277;PRP-058P;Thermal Receipt Printer Parallel;69;134;Thermal Receipt Printer, Parallel Port, Diameter 53mm;"<H5>FEATURES</H5>
  * Optional two kinds of housing to match POS system and working environment.<br>
  *  User friendly, easy to install paper roll.<br>
  *  Maximum lable width : 57.5mm ±0.5mm<br>
  *  Effective print width : 48mm<br>
  *  Print Speed : 52mm/sec, or 14 lines/sec.<br>
  *  Print density : 384 dots/line or 8 dots/mm<br>
  *  Print head life : 50km<br>
  *  Halt-on protect function for over heat.<br>
  *  Optional serial and parallel ports.<br>
  *  Cash drawer connection port.<br>
  *  ESC/POS print commands set<br>
  *  Dimensions : 180mm (L) x 114mm(W) x 90mm(H) ";pimages/prp058thum.jpg;pimages/prp058xbig.jpg;S001;W005;No;0;BayLan;pimages/PRP05X8X.PDF;99;Yes;;No;0
278;HY210N;Tool RJ45 OEM;60;89;Crimping Tool RJ45, 8Pin,    Orange Color;;pimages/hy210nthum.jpg;pimages/hy21xbig.jpg;S001;W001;No;0.5;Generic;;99;Yes;;yes;3
279;HY324;Tool Punch Down OEM;60;91;Tool Impact/Punch Down 110,  Black Color;;pimages/bt-3240thum.jpg;pimages/bt-3240big.jpg;S001;W001;No;0;Generic;;99;Yes;;No;3
280;HY3140;Tool Punch Down Orange OEM;60;91;Tool Impact/Punch Down 110,  Orange Color;;pimages/hy3140thum.jpg;pimages/hy3140nbig.jpg;S001;W001;No;0;Generic;;99;Yes;;No;4
281;MY3140N;Tool Punch Down Grey+Blue OEM;60;91;Tool Impact/Punch Down 110,  Grey + Blue Color;;pimages/my3140nthum.JPG;pimages/my3140xbig.jpg;S001;W001;No;0.2;Generic;;99;Yes;;No;6
282;554720-3;Connector RJ45 AMP LCost;60;55;Connector RJ45/UTP AMP Solid/Stranded Wire (Low Cost) (100 PCs);;pimages/554720-3-lthum.jpg;pimages/554720-3-Lbig.jpg;S001;W001;No;0;AMP;;99;Yes;;yes;5
283;HY-501;Tool Stripper OEM;60;88;Cable Universal Stripper for RJ-45 & RG-58;;pimages/bt-s501thum.jpg;pimages/hc501big.jpg;S008;W001;No;0;Generic;;99;Yes;;No;0
284;BNR30D33U;PCI CARD WITH WOL;59;23;32-bit PCI 10/100 Card Realtek, RTL8139D Chipset,With Bios Socket, With ACPI+WOL Funcation;"* Complies with IEEE802.3u Standard<br>
* 32-bit BUS Master<br>
* Support full-duplex & flow control (IEEE802.3X)<BR>
* Support Auto-negotiation<br>
* 10/100Mbps Auto-sense speeds to the attached Hub<br>
*Single RJ-45 connector supports 10Base-T and 100Base-TX operation<br>
* PCI System complies to PCI Spec 2.0/2.1<br>
* Hardware interrupt:PCI interrupt A<br>
* 2 LEDsfor monitoring operation status<br>
* With ACPI+WOL Funcation <br>
* FCC CLASS A, CE<BR> ";pimages/bnr30d33uthum.jpg;pimages/bnr30d33ubig.jpg;S008;W008;No;0.2;BayLan;;99;Yes;;No;3
285;BNR33040U;PCMCIA Card Dangless (Bus);59;25;PCMCIA 10/100Mbps UTP Card (BUS) Dangleless, Realtek Chipset;"* Complies with IEEE802.3 T & 802.3u standard<br>
 * PCMCIA TYPE II compliant<br>
 * NE2000 compatible with PC Card enabler<br>
 * Built-in data buffer:10M or 100M data rate auto negotiation, 32KB RAM<BR>
 * Diagnostics LED indicators for LINK, ACT & 10/100<BR>
 * Menu-driven installation utility and LAN diagnostics program<br>
 * Support of PC CARD hot swap and insertion<br>
 * Interrupt Support: 3,4,5,7,9,10,11,12,15<br>
  * I/O Address Support: Any 32 continuous I/O space Card and Socket Service Support:PCMCIA PC Card Standard Ver2.0 and newer<br>
 * Power consumption: 5V DC at 250 AMP.Max.<br>
 * FCC CLASS B, CE<BR>";pimages/bnx33040uthum.jpg;pimages/bnx33040ubig.jpg;S001;W008;No;0;BayLan;;99;Yes;;No;4
286;BNT31040U;PCMCIA Card 10/100 (Bus);59;25;PCMCIA 10/100Mbps UTP PC Card, Tamarak Chipset;;pimages/bnx31040uthum.jpg;pimages/bnx31040ubig.jpg;S008;W008;No;0;BayLan;;99;Yes;;No;2
287;BNV60032U;PCI GIGA CARD;59;110;32-bit PCI 10/100/GIGA Card, VIA Chipset;"FEATURES:
∑†††IEEE 802.3, 802.3u and 802.3ab compliant. †
∑†††Support 32-bit 33-66Mhz PCI Local Bus Master high-speed operation of-Rev.2.1/2.2 specification. 
∑†††Plug-and-play installation. 
∑†††One RJ-45 connector: Auto detection of 10Mbps Ethernet, 100Mbps Fast Ethernet and 1000Mbps Gigabit Ethernet & Auto MDI-X. 
∑†††Support IEEE802.1 Q VLAN tagging. 
∑†††Support 10/100/1000Mbps Auto-negotiation operation. 
∑†††Full Duplex support for 10/100/1000Mb/s data rates. 
∑†††Auto MDI-II/MDI-X crossover for all three speeds. 
∑†††Built-in FIFO (8K/64K) buffers reduces overhead of memory transfers. 
∑   802.3x full duplex flow control, including automatic transmission of Pause frames based on Rx FIFO thresholds. 
∑††††Two LED indicators for easy diagnostic.
";pimages/BNV60032_t.jpg;pimages/BNV600_b.jpg;S001;W008;No;0.3;BayLan;pimages/BNV60032U.pdf;99;Yes;;No;0
288;BCN40062SC;PCI GIGA SC CARD;59;110;32/64-bit PCI 1000Base-FX (SC) Card, NS Chipset;"*  IEEE 802.3z 1000BASE-SX compliant<BR>
  *  Support 64/32-bit 66/33Mhz PCI Local Bus Master high-speed operation of <BR>  Rev.2.1/2.2 specification<BR>
  *  Plug-and-Play installation<BR>
  *  SC type connector for 50/125Ïm or 62.5/125Ïm multi-mode fiber<BR>
  *  Supports Full-duplex mode doubles network data rate to 2000Mbps<BR>         
  *  Built-in FIFO buffers reduces overhead of memory transfers<BR>
  *  Virtual LAN  (VLAN) and long frame support. VLAN tag insertion supports for <br>  transmit packets. VLAN tag detection and removal for receive packets<BR>
  *  802.3x Full duplex flow control, including automatic transmission of Pause frames <br>  based on Rx FIFO thresholds<BR>
  *  Two LED indicators for easy diagnostic<BR>
";pimages/BCN4006_th.gif;pimages/BCN40062SC_b.gif;S001;W008;No;0;BayLan;pimages/BCN40062SC.pdf;99;Yes;;No;1
289;BSR31326U5;5Port Switch PA;59;28; 5Port UTP Switch, 10/100Mbps, Buffer=10Kb, WM, Cascade, Ext.PA, Realtek Chipset, Plastic Case.;"<html>

<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<meta name=""GENERATOR"" content=""Microsoft FrontPage 4.0"">
<meta name=""ProgId"" content=""FrontPage.Editor.Document"">
<title>New Page 1</title>
</head>

<body>

<p style=""margin-right:.5in;text-align:justify""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">These
Switches provide the most economical way to upgrade your network performance to
switched Fast Ethernet, ideally suited for all SOHO environments. They provide
10Mbps and 100Mbps dedicated bandwidths in each port, which is needed by most
users for common operations, as well as to relieve serious network congestion,
run multimedia applications, or satisfy power users.</span><o:p>
</o:p>
</font></p>
<p style=""margin-right:.5in;text-align:justify""><font face=""Verdana"">†<o:p>
</o:p>
</font></p>
<p class=""MsoNormal"" style=""margin-right:.5in;text-align:justify""><b><font face=""Verdana""><span style=""mso-bidi-font-family: Arial"">Features:
</span></font></b><font face=""Verdana""><o:p>
</o:p>
</font></p>
<ul type=""disc"">
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Small
    foot-print.</span> <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Non-blocking
    500Mbps or 800Mbps bandwidth. </span><o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Auto-negotiation
    on all ports to match the speed of the attached devices.</span> <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">NWay
    switch ports support full and half duplex, 10Mbps and 100Mbps connections.</span>
    <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Automatic
    polarity correction.</span> <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Plug-n-play
    installation.</span> <o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Comprehensive
    LED status panel. </span><o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">Simple
    migration to switched Fast Ethernet and protects your network investment.</span><o:p>
    </o:p>
    </font></li>
  <li class=""MsoNormal"" style=""margin-right:.5in;mso-margin-top-alt:auto;
     mso-margin-bottom-alt:auto;text-align:justify;mso-list:l0 level1 lfo1;
     tab-stops:list .5in""><font face=""Verdana""><span style=""mso-bidi-font-size: 10.0pt; mso-bidi-font-family: Arial"">External
    Power Adapter.</span><o:p>
    </o:p>
    </font></li>
</ul>

</body>

</html>
";pimages/bsa31326u5thum.jpg;pimages/bsa31326u5_n_big.jpg;S005;W008;No;0.95;BayLan;pimages/BSR31326U5_n.pdf;99;Yes;;No;0
